time, beats
1542145897.795372, 0.005600
1542145897.801272, 0.011200
1542145897.806720, 0.016800
1542145897.812907, 0.022400
1542145897.818503, 0.028000
1542145897.824026, 0.033600
1542145897.829259, 0.039200
1542145897.834345, 0.044800
1542145897.840022, 0.050400
1542145897.845220, 0.056000
1542145897.850583, 0.061600
1542145897.856662, 0.067200
1542145897.862656, 0.072800
1542145897.867793, 0.078400
1542145897.872983, 0.084000
1542145897.878916, 0.089600
1542145897.884682, 0.095200
1542145897.890278, 0.100800
1542145897.897387, 0.106400
1542145897.945991, 0.112000
1542145897.952012, 0.117600
1542145897.961395, 0.123200
1542145897.967016, 0.128800
1542145897.973970, 0.134400
1542145897.979961, 0.140000
1542145897.985959, 0.145600
1542145897.991445, 0.151200
1542145897.997000, 0.156800
1542145898.003006, 0.162400
1542145898.019306, 0.168000
1542145898.026636, 0.173600
1542145898.032839, 0.179200
1542145898.038555, 0.184800
1542145898.045628, 0.190400
1542145898.051700, 0.196000
1542145898.057239, 0.201600
1542145898.062966, 0.207200
1542145898.068713, 0.212800
1542145898.074488, 0.218400
1542145898.079664, 0.224000
1542145898.084804, 0.229600
1542145898.090941, 0.235200
1542145898.096062, 0.240800
1542145898.101290, 0.246400
1542145898.107324, 0.252000
1542145898.112666, 0.257600
1542145898.118408, 0.263200
1542145898.124415, 0.268800
1542145898.129701, 0.274400
1542145898.135198, 0.280000
1542145898.140852, 0.285600
1542145898.146215, 0.291200
1542145898.151624, 0.296800
1542145898.157262, 0.302400
1542145898.163306, 0.308000
1542145898.169483, 0.313600
1542145898.174959, 0.319200
1542145898.180950, 0.324800
1542145898.186268, 0.330400
1542145898.191478, 0.336000
1542145898.202917, 0.341600
1542145898.208434, 0.347200
1542145898.215050, 0.352800
1542145898.220440, 0.358400
1542145898.227241, 0.364000
1542145898.235342, 0.369600
1542145898.240816, 0.375200
1542145898.247484, 0.380800
1542145898.253262, 0.386400
1542145898.258746, 0.392000
1542145898.264038, 0.397600
1542145898.269251, 0.403200
1542145898.274433, 0.408800
1542145898.279606, 0.414400
1542145898.284770, 0.420000
1542145898.290030, 0.425600
1542145898.295752, 0.431200
1542145898.301664, 0.436800
1542145898.307586, 0.442400
1542145898.313432, 0.448000
1542145898.321371, 0.453600
1542145898.327673, 0.459200
1542145898.333407, 0.464800
1542145898.354425, 0.470400
1542145898.361043, 0.476000
1542145898.379145, 0.481600
1542145898.388263, 0.487200
1542145898.393570, 0.492800
1542145898.399164, 0.498400
1542145898.405031, 0.504000
1542145898.411207, 0.509600
1542145898.417315, 0.515200
1542145898.424347, 0.520800
1542145898.430127, 0.526400
1542145898.435544, 0.532000
1542145898.441895, 0.537600
1542145898.451532, 0.543200
1542145898.456941, 0.548800
1542145898.462483, 0.554400
1542145898.467679, 0.560000
1542145898.472815, 0.565600
1542145898.477957, 0.571200
1542145898.483388, 0.576800
1542145898.488886, 0.582400
1542145898.494122, 0.588000
1542145898.499533, 0.593600
1542145898.506188, 0.599200
1542145898.511627, 0.604800
1542145898.517357, 0.610400
1542145898.522989, 0.616000
1542145898.541372, 0.621600
1542145898.547707, 0.627200
1542145898.562071, 0.632800
1542145898.569522, 0.638400
1542145898.580564, 0.644000
1542145898.586964, 0.649600
1542145898.592838, 0.655200
1542145898.600911, 0.660800
1542145898.615036, 0.666400
1542145898.624185, 0.672000
1542145898.631586, 0.677600
1542145898.637116, 0.683200
1542145898.646996, 0.688800
1542145898.652921, 0.694400
1542145898.660530, 0.700000
1542145898.669245, 0.705600
1542145898.675505, 0.711200
1542145898.680926, 0.716800
1542145898.686150, 0.722400
1542145898.691499, 0.728000
1542145898.696856, 0.733600
1542145898.702063, 0.739200
1542145898.711905, 0.744800
1542145898.717612, 0.750400
1542145898.726950, 0.756000
1542145898.736944, 0.761600
1542145898.742544, 0.767200
1542145898.748088, 0.772800
1542145898.754315, 0.778400
1542145898.760458, 0.784000
1542145898.766827, 0.789600
1542145898.773231, 0.795200
1542145898.779227, 0.800800
1542145898.788554, 0.806400
1542145898.812287, 0.812000
1542145898.835115, 0.817600
1542145898.841200, 0.823200
1542145898.847174, 0.828800
1542145898.856578, 0.834400
1542145898.863636, 0.840000
1542145898.869436, 0.845600
1542145898.875526, 0.851200
1542145898.883127, 0.856800
1542145898.890824, 0.862400
1542145898.896623, 0.868000
1542145898.902000, 0.873600
1542145898.908226, 0.879200
1542145898.914290, 0.884800
1542145898.924135, 0.890400
1542145898.931850, 0.896000
1542145898.940912, 0.901600
1542145898.946870, 0.907200
1542145898.953528, 0.912800
1542145898.959422, 0.918400
1542145898.985652, 0.924000
1542145899.014057, 0.929600
1542145899.030906, 0.935200
1542145899.040335, 0.940800
1542145899.047120, 0.946400
1542145899.053857, 0.952000
1542145899.059160, 0.957600
1542145899.064469, 0.963200
1542145899.071926, 0.968800
1542145899.077335, 0.974400
1542145899.082590, 0.980000
1542145899.088098, 0.985600
1542145899.094006, 0.991200
1542145899.099660, 0.996800
1542145899.104791, 1.002400
1542145899.109892, 1.008000
1542145899.115714, 1.013600
1542145899.121525, 1.019200
1542145899.127473, 1.024800
1542145899.134882, 1.030400
1542145899.143287, 1.036000
1542145899.150560, 1.041600
1542145899.174406, 1.047200
1542145899.180914, 1.052800
1542145899.186728, 1.058400
1542145899.192011, 1.064000
1542145899.197578, 1.069600
1542145899.203418, 1.075200
1542145899.208838, 1.080800
1542145899.215890, 1.086400
1542145899.221534, 1.092000
1542145899.238316, 1.097600
1542145899.244115, 1.103200
1542145899.249887, 1.108800
1542145899.256880, 1.114400
1542145899.262670, 1.120000
1542145899.268536, 1.125600
1542145899.274129, 1.131200
1542145899.279356, 1.136800
1542145899.284509, 1.142400
1542145899.289852, 1.148000
1542145899.296225, 1.153600
1542145899.301426, 1.159200
1542145899.307145, 1.164800
1542145899.312291, 1.170400
1542145899.317914, 1.176000
